6730
bien:thi 1889
6150:2 0:2:3652
6151:4 1:4:3654
6152:3 1:3:3655
6153:2 1:2:3656
6154:3 0:3:3657
6155:4 0:3:3658
6156:3 1:2:4935
6161:3 0:2:3661
6164:4 0:2:3662 1:2:7879
6165:3 1:2:4962
6166:2 1:2:3663
6168:4 0:2:6793 1:2:3664
6170:6 1:6:3665
6172:2 1:2:3666
6173:3 1:3:3667
6177:6 1:6:3668
6182:2 1:2:3669
6183:2 1:2:3670
6189:2 1:2:3671
6190:2 1:2:3672
6192:3 0:2:7981
6196:10 1:10:3673
6197:2 1:2:3674
6198:9 1:9:3675
6199:3 1:3:3676
6203:2 1:2:3677
6204:8 0:2:6797 1:6:3678
6205:5 1:4:3679
6206:14 0:2:6585 1:12:3680
6207:5 1:5:3681
6208:2 1:2:3682
6209:2 1:2:3683
6215:2 1:2:3684
6216:4 1:4:3685
6217:18 1:17:3686
6218:3 1:3:3687
6219:2 1:2:3688
6222:2 1:2:3689
6226:11 1:10:3690
6228:2 1:2:3691
6229:2 1:2:3692
6230:2 0:2:3693
6231:2 0:2:3695
6232:8 0:2:3696 1:6:6251
6233:2 0:2:3698
6234:2 0:2:3699
6235:2 0:2:3700
6236:2 0:2:3704
6237:2 0:2:3705
6238:6 1:6:3706
6239:5 1:5:3707
6241:5 0:2:6033 1:3:3708
6242:2 1:2:3709
6243:2 1:2:3710
6244:3 1:3:3711
6245:2 1:2:3712
6246:2 1:2:3713
6247:2 1:2:3714
6249:2 1:2:3715
6251:2 1:2:3716
6252:6 1:6:3717
6254:2 1:2:3718
6255:2 1:2:3719
6261:5 1:5:3720
6262:2 1:2:3721
6264:12 0:3:5115 1:9:3722
6265:2 1:2:3723
6267:3 1:3:3724
6270:6 1:6:3725
6272:2 1:2:3726
6274:4 1:3:3727
6275:5 1:4:3728
6276:3 1:3:3729
6277:8 1:8:3730
6278:13 1:12:3731
6279:4 1:4:3732
6284:2 1:2:3733
6286:11 0:3:4796 1:8:3734
6287:3 0:2:7095
6289:4 1:3:3735
6292:2 1:2:3736
6293:2 1:2:3737
6294:3 1:3:3738
6295:5 0:2:7424 1:3:3739
6297:3 1:2:6369
6299:6 1:5:4908
6302:2 0:2:3742
6306:4 0:2:3746 1:2:6872
6307:3 1:2:5527
6308:3 0:3:3748
6312:8 0:3:6172 1:5:3750
6320:4 1:3:3751
6321:3 1:3:3752
6322:3 1:3:3753
6326:2 1:2:3754
6327:2 0:2:3755
6335:4 1:4:3756
6339:12 0:9:3757 1:3:6077
6340:2 0:2:3758
6342:5 0:3:3760 1:2:5347
6348:3 1:3:3762
6349:9 1:9:3763
6351:3 1:2:3764
6352:9 0:4:6964 1:5:3765
6353:11 0:4:4674 1:7:3766
6354:3 1:3:3767
6364:2 1:2:3768
6365:2 1:2:3769
6366:5 1:5:3770
6369:3 1:3:3771
6376:5 1:4:3774
6378:4 0:3:5603
6380:5 1:5:3775
6382:2 1:2:3777
6383:4 1:4:3778
6384:3 0:3:3779
6386:2 0:2:3780
6391:4 0:2:3785 1:2:4981
6393:3 1:2:3800
6396:4 0:2:3787 1:2:7790
6399:5 1:4:4770
6400:4 1:3:6306
6401:4 1:3:6772
6402:2 0:2:3790
6405:2 0:2:3791
6406:4 0:4:3792
6408:4 1:3:3795
6409:3 1:3:3797
6413:2 1:2:3798
6414:2 1:2:3799
6422:14 0:2:7983 1:12:3801
6427:6 0:2:4597 1:4:3802
6433:5 0:3:4550 1:2:3803
6434:2 1:2:3804
6436:4 1:4:3805
6438:4 0:3:7694
6439:6 0:4:7695 1:2:3806
6441:2 1:2:3807
6444:4 1:3:4683
6446:3 1:3:3808
6447:3 1:3:3809
6448:2 1:2:3810
6450:2 1:2:3811
6455:2 1:2:3812
6457:4 1:3:6906
6461:2 0:2:3815
6470:4 1:3:3816
6472:8 0:3:6973 1:5:3817
6474:3 1:3:3818
6482:6 0:3:6564 1:3:3819
6485:2 1:2:3821
6486:2 1:2:3822
6494:6 1:6:3824
6495:6 1:6:3825
6496:7 1:6:3826
6498:6 1:6:3827
6499:2 1:2:3828
6500:4 1:4:3829
6501:3 1:3:3830
6502:3 1:2:3831
6503:7 1:6:3832
6508:2 1:2:3833
6509:2 1:2:3834
6510:7 0:2:4424 1:5:3835
6511:7 1:7:3836
6516:2 1:2:3837
6519:4 1:3:3838
6520:4 1:3:3839
6521:3 1:2:3840
6522:4 1:3:3841
6524:3 0:2:6738
6526:12 0:6:5134 1:6:3842
6530:5 1:5:3843
6533:2 1:2:3844
6534:2 1:2:3845
6536:6 0:3:3970 1:3:3847
6539:2 1:2:3848
6541:5 1:5:3849
6555:3 1:3:3851
6559:8 1:8:3852
6560:26 0:4:5306 1:22:3853
6561:8 1:7:3854
6562:2 1:2:3855
6564:3 1:3:3856
6574:2 1:2:3858
6579:6 1:5:3859
6580:2 1:2:3860
6581:2 1:2:3861
6582:2 1:2:3862
6584:6 1:5:3863
6585:2 1:2:3864
6589:3 1:3:3865
6591:2 1:2:3866
6592:2 1:2:3867
6594:2 1:2:3868
6597:5 1:4:3869
6599:3 1:3:3870
6600:4 1:4:3871
6601:2 1:2:3872
6603:2 1:2:3873
6606:5 1:5:3874
6608:2 1:2:3875
6610:7 1:7:3876
6613:2 1:2:3877
6617:6 0:3:3879 1:3:6385
6618:3 0:2:3880
6620:7 0:4:3881 1:3:5431
6623:2 0:2:3883
6627:5 0:2:7849 1:3:3884
6629:8 0:4:4342 1:4:3885
6631:3 0:2:6238
6634:4 1:3:3886
6635:3 1:3:3887
6636:3 1:2:3889
6639:6 0:4:5210 1:2:3890
6641:2 1:2:3891
6642:2 1:2:3892
6646:6 0:3:4599 1:3:3893
6649:5 0:2:4391 1:3:3894
6650:2 1:2:3895
6654:2 1:2:3896
6658:4 1:3:3897
6660:2 1:2:3898
6661:2 1:2:3899
6669:2 0:2:3900
6673:2 0:2:3901
6674:3 1:2:3903
6675:11 0:5:4340 1:6:3904
6676:3 1:2:3905
6679:12 1:12:3906
6680:3 1:2:3908
6681:2 1:2:3909
6683:23 0:6:5405 1:17:3910
6684:4 1:4:3911
6685:2 1:2:3912
6688:3 1:3:3914
6693:2 1:2:3915
6695:2 1:2:3916
6700:2 0:2:3917
6703:2 0:2:3918
6706:4 1:3:6993
6707:4 1:3:3920
6710:2 1:2:3921
6713:3 1:3:3922
6714:11 0:3:6485 1:8:3923
6715:6 0:2:4595 1:4:3924
6716:8 0:6:3925 1:2:3955
6718:5 1:5:3926
6720:9 0:2:7171 1:7:3927
6725:4 0:2:8073 1:2:3929
6728:2 1:2:3930
6729:2 0:2:3931
6730:5 0:3:3932 1:2:7453
6731:2 0:2:3933
6732:2 0:2:3934
6733:7 0:3:3935 1:4:5432
6734:2 0:2:3936
6735:2 0:2:3937
6736:2 0:2:3938
6739:5 0:5:3941
6744:8 0:2:3944 1:6:5177
6747:3 1:2:7555
6750:3 1:2:4686
6751:7 1:6:5652
6754:4 0:2:3947 1:2:4711
6755:6 0:3:3948 1:3:6527
6756:3 1:2:6960
6758:3 1:3:3949
6759:2 1:2:3951
6760:2 1:2:3952
6765:3 1:2:3954
6768:4 0:2:5336 1:2:3956
6771:3 1:2:3957
6773:5 1:5:3959
6774:8 0:4:3960 1:4:7503
6776:4 0:3:3961
6780:4 1:3:7996
6781:4 1:3:7997
6782:5 1:4:7998
6790:3 1:2:5793
6796:3 1:3:3965
6800:2 1:2:3966
6801:2 1:2:3967
6810:3 0:3:3971
6811:4 0:4:3972
6812:11 0:7:3973 1:4:8109
6813:2 0:2:3974
6814:3 0:2:3976
6827:5 0:2:3980 1:3:5612
6839:4 1:4:3981
6842:2 1:2:3982
6843:2 1:2:3983
6848:2 0:2:3985
6849:3 0:3:3986
6850:4 0:3:3987
6851:4 0:3:3988
6854:2 1:2:3989
6856:6 0:2:7717 1:4:3990
6858:2 1:2:3991
6859:5 0:2:3995 1:3:6534
6860:3 1:2:5621
6863:11 0:9:3997 1:2:7993
6865:2 1:2:3998
6869:4 1:4:3999
6878:14 1:14:4000
6879:3 1:3:4001
6884:2 1:2:4002
6885:5 1:4:4005
6886:2 1:2:4007
6887:5 0:2:5372 1:3:4008
6888:4 1:3:4009
6889:2 1:2:4010
6893:10 0:4:4405 1:6:4011
6895:3 1:2:4013
6899:9 0:2:4014 1:7:7158
6901:2 0:2:4015
6903:3 1:2:5422
6904:4 1:3:5041
6910:2 1:2:4017
6912:3 1:2:4018
6919:2 1:2:4020
6924:2 1:2:4021
6927:2 1:2:4022
6930:2 1:2:4023
6931:5 1:4:4024
6934:9 1:8:4026
6937:11 0:2:5551 1:9:4027
6938:4 1:3:4028
6939:2 1:2:4029
6941:5 1:4:4030
6942:4 0:2:5376 1:2:4031
6944:3 1:2:4032
6947:14 1:14:4033
6948:2 1:2:4034
6951:2 1:2:4035
6952:2 1:2:4036
6957:2 1:2:4037
6958:2 1:2:4038
6959:2 1:2:4039
6960:2 1:2:4040
6961:2 1:2:4041
6973:3 1:3:4045
6974:3 1:3:4046
6975:2 1:2:4047
6976:2 1:2:4048
6977:3 1:3:4049
6978:2 1:2:4050
6979:2 1:2:4051
6980:2 1:2:4052
6988:2 1:2:4054
6990:4 1:4:4055
6992:2 1:2:4056
6993:3 1:2:4057
6995:4 1:4:4058
6996:2 1:2:4059
7006:3 1:3:4063
7011:5 1:5:4064
7012:2 1:2:4065
7014:2 1:2:4066
7023:2 1:2:4067
7028:2 1:2:4068
7030:6 1:5:4069
7032:3 1:3:4070
7034:3 1:3:4071
7035:6 0:3:6862 1:3:4073
7037:3 1:2:4074
7038:3 1:2:4075
7039:9 0:5:6065 1:4:4076
7045:2 0:2:4077
7047:6 0:2:4078 1:4:7401
7051:4 0:2:4079 1:2:4192
7052:3 0:2:4080
7054:3 0:3:4081
7055:3 0:2:4082
7059:2 0:2:4083
7061:4 0:4:4084
7063:3 0:3:4085
7068:2 1:2:4086
7069:2 1:2:4087
7070:2 1:2:4088
7072:2 1:2:4089
7074:2 1:2:4090
7076:5 1:4:4091
7083:2 1:2:4092
7088:2 1:2:4093
7089:2 1:2:4094
7091:5 1:5:4095
7092:6 1:6:4096
7095:2 1:2:4097
7097:3 1:3:4098
7099:2 1:2:4099
7102:2 1:2:4101
7104:5 0:4:7190
7108:2 1:2:4103
7110:5 1:4:4799
7115:3 1:2:4104
7116:3 1:3:4106
7117:4 1:3:4107
7122:2 1:2:4111
7127:6 1:6:4113
7130:2 1:2:4114
7133:2 1:2:4117
7134:2 1:2:4118
7136:2 1:2:4119
7143:2 1:2:4120
7148:3 1:2:4121
7150:8 1:7:4122
7154:2 1:2:4123
7156:3 1:3:4124
7158:4 0:3:7103
7159:4 1:4:4125
7164:4 0:2:7223 1:2:4126
7177:2 1:2:4127
7183:3 1:2:4128
7184:2 1:2:4129
7186:3 1:3:4130
7188:3 1:3:4131
7189:2 1:2:4132
7192:20 0:4:5255 1:16:4133
7199:5 0:2:4135 1:3:4678
7208:2 0:2:4138
7211:5 0:5:4139
7214:4 1:3:5303
7216:4 1:3:6851
7219:2 0:2:4143
7224:3 1:3:4144
7226:3 0:2:8023
7227:10 0:3:7899 1:7:4148
7228:3 0:2:7916
7230:2 1:2:4149
7232:3 1:3:4150
7233:3 1:2:4151
7237:4 0:2:5245 1:2:4152
7241:2 1:2:4154
7243:6 0:3:5866 1:3:4155
7247:3 1:2:6212
7254:3 1:2:4156
7256:2 1:2:4157
7258:4 0:2:5262 1:2:4158
7259:2 1:2:4159
7261:2 1:2:4160
7264:3 1:2:4161
7275:2 1:2:4162
7276:2 1:2:4163
7277:3 1:3:4164
7279:3 0:2:5735
7280:3 1:2:4165
7282:3 1:2:4166
7286:2 1:2:4167
7288:5 0:3:7690 1:2:4168
7289:13 1:13:4169
7296:3 1:2:4446
7297:3 0:3:4174
7298:2 0:2:4175
7300:2 1:2:4176
7302:3 1:2:4177
7304:3 1:3:4178
7305:3 1:3:4179
7307:3 1:3:4180
7308:4 1:3:4181
7310:4 1:4:4182
7312:4 1:3:4183
7318:18 1:17:4184
7319:4 1:3:4185
7323:2 1:2:4186
7324:4 0:2:6801 1:2:4187
7327:2 1:2:4189
7328:3 1:3:4190
7330:9 0:2:6948 1:7:4191
7337:3 1:2:4193
7340:2 1:2:4194
7341:3 1:3:4195
7347:5 0:3:4197 1:2:7531
7349:2 0:2:4199
7350:5 0:3:4200 1:2:5308
7351:8 0:3:4201 1:5:5236
7356:2 1:2:4205
7358:7 0:3:5742 1:4:4206
7360:2 1:2:4207
7361:8 1:7:4208
7362:2 1:2:4209
7363:2 0:2:4210
7368:5 1:5:4211
7369:2 1:2:4212
7371:2 1:2:4213
7374:6 1:5:5755
7376:5 0:5:4215
7377:2 0:2:4216
7385:3 0:3:4219
7386:5 0:4:4220
7389:3 1:2:4223
7390:5 1:5:4224
7391:5 1:5:4225
7395:6 1:5:4226
7396:15 1:14:4227
7399:2 1:2:4228
7401:2 1:2:4229
7402:4 1:4:4230
7403:6 1:6:4231
7407:2 1:2:4232
7409:7 1:6:4233
7411:3 1:3:4234
7413:2 1:2:4235
7415:4 1:4:4236
7416:7 1:7:4237
7418:2 1:2:4238
7421:20 0:9:5126 1:11:4240
7422:2 1:2:4241
7423:5 1:4:4242
7426:2 1:2:4244
7429:3 1:2:4245
7430:2 1:2:4246
7432:3 1:3:4247
7434:3 1:2:4248
7446:2 1:2:4250
7447:5 1:5:4251
7449:2 1:2:4252
7450:2 1:2:4253
7451:11 0:2:4254 1:9:5135
7454:2 0:2:4256
7455:12 0:6:4257 1:6:5536
7457:7 0:6:4258
7459:4 0:4:4259
7460:4 1:4:4260
7461:9 1:8:4261
7463:2 1:2:4262
7468:2 1:2:4263
7469:3 1:2:4264
7470:2 1:2:4265
7471:7 1:7:4266
7475:3 1:3:4267
7481:4 1:4:4269
7482:3 1:3:4270
7484:5 1:5:4271
7490:17 0:3:5862 1:14:4272
7491:21 0:3:5863 1:18:4273
7493:3 0:2:4511
7494:8 0:3:4341 1:5:4274
7495:4 0:2:4744 1:2:4275
7496:7 0:4:4745 1:3:4276
7497:8 0:2:6558 1:6:4277
7498:2 1:2:4279
7502:2 1:2:4281
7505:4 1:3:4498
7511:2 1:2:4283
7514:3 1:3:4285
7515:10 1:9:4286
7526:13 0:5:5116 1:8:4288
7527:7 0:4:5117 1:3:4289
7530:3 1:2:4290
7531:2 1:2:4291
7534:14 0:4:5799 1:10:4292
7536:2 1:2:4293
7537:4 1:4:4294
7540:2 1:2:4295
7541:20 0:7:4420 1:13:4296
7559:2 1:2:4299
7560:4 1:3:4300
7561:5 1:4:4301
7562:2 1:2:4302
7563:2 1:2:4304
7564:3 1:3:4305
7565:2 1:2:4306
7567:2 1:2:4307
7568:2 1:2:4308
7569:2 1:2:4309
7570:3 1:2:4310
7571:2 1:2:4311
7572:2 1:2:4312
7574:10 1:9:4313
7575:5 1:4:4314
7578:8 0:2:4356 1:6:4315
7579:2 1:2:4316
7580:4 1:3:4317
7581:3 1:3:4318
7587:2 1:2:4319
7592:4 0:2:4320 1:2:4715
7593:2 0:2:4321
7597:12 0:9:4322 1:3:5814
7603:2 1:2:4323
7604:3 0:2:7584
7605:5 1:5:4325
7610:6 0:3:6050 1:3:4328
7612:2 1:2:4329
7613:5 1:4:4330
7614:2 1:2:4331
7620:3 0:3:4335
7621:5 0:3:4336 1:2:7845
7623:2 0:2:4337
7624:2 0:2:4338
7631:6 0:4:4343 1:2:4704
7632:3 0:2:4344
7634:3 1:3:4345
7635:4 1:3:4346
7639:5 1:4:4347
7641:3 1:3:4348
7646:7 1:7:4349
7647:4 1:3:4350
7648:8 0:3:5305 1:5:4351
7649:2 1:2:4352
7650:6 0:2:4673 1:4:4353
7651:3 1:2:4354
7662:5 0:2:4358 1:3:4611
7666:4 1:3:4359
7668:3 1:3:4360
7672:3 1:3:4361
7673:3 1:3:4362
7676:3 1:3:4363
7677:4 1:3:4364
7679:2 1:2:4365
7683:5 1:4:4366
7684:3 1:3:4367
7685:2 1:2:4368
7689:5 0:2:5810 1:3:4369
7696:4 0:2:4371 1:2:5553
7701:4 1:3:4372
7702:2 1:2:4373
7703:2 1:2:4374
7705:6 0:4:5869 1:2:4375
7707:2 1:2:4376
7724:2 1:2:4378
7725:2 1:2:4379
7726:2 1:2:4380
7727:3 1:2:4381
7729:3 1:3:4382
7732:2 1:2:4383
7734:6 1:5:4384
7742:12 0:3:6349 1:9:4385
7750:6 1:5:4386
7752:5 0:2:4387 1:3:6012
7753:3 1:2:6440
7757:7 0:2:4392 1:5:5111
7758:2 0:2:4393
7759:11 0:7:4395 1:4:5175
7763:9 0:5:4396 1:4:5611
7764:3 1:2:6610
7765:2 0:2:4397
7766:3 1:2:7182
7771:2 1:2:4399
7774:2 1:2:4400
7775:9 0:8:4401
7776:2 0:2:4402
7778:2 0:2:4403
7784:2 0:2:4404
7789:2 0:2:4407
7793:3 0:2:4408
7794:2 0:2:4410
7797:2 1:2:4412
7798:3 1:3:4413
7800:2 1:2:4414
7805:2 1:2:4415
7806:4 1:3:4416
7809:2 1:2:4417
7811:6 0:3:4418 1:3:6976
7812:6 0:2:4419 1:4:7442
7814:3 0:2:4421
7815:2 0:2:4422
7823:2 0:2:4428
7824:4 0:2:4429 1:2:5457
7825:2 0:2:4432
7826:3 1:3:4433
7828:6 0:2:6146 1:4:4434
7833:2 1:2:4435
7838:5 0:2:7036 1:3:4436
7839:4 0:2:5514 1:2:4437
7843:2 1:2:4440
7846:2 1:2:4441
7847:2 1:2:4442
7849:9 1:9:4443
7850:2 1:2:4444
7853:2 1:2:4445
7861:15 0:4:7890 1:11:4447
7865:3 1:3:4448
7866:2 1:2:4449
7867:4 1:3:4450
7870:3 1:3:4452
7872:10 0:5:4453 1:5:5552
7880:5 1:4:6437
7882:4 0:2:4455 1:2:4819
7884:5 1:4:5092
7886:5 0:3:4457 1:2:8028
7891:5 1:4:5709
7893:4 0:2:4462 1:2:6096
7895:3 1:3:4463
7898:2 1:2:4465
7901:2 1:2:4466
7903:4 0:2:7332 1:2:4467
7906:4 1:4:4468
7907:9 1:8:4469
7909:3 1:3:4470
7911:3 1:3:4471
7914:2 1:2:4472
7924:2 1:2:4473
7926:6 1:5:4474
7929:2 0:2:4478
7930:4 0:2:4479 1:2:6025
7932:10 1:9:4480
7933:6 1:5:4481
7934:8 1:8:4482
7936:4 1:4:4484
7937:3 1:3:4485
7938:2 1:2:4486
7940:4 1:3:4487
7942:3 1:2:4488
7943:7 1:6:4489
7947:3 1:2:4490
7948:3 0:2:5628
7949:3 1:2:4491
7956:4 0:2:4492 1:2:6516
7957:3 0:2:4493
7958:3 1:2:5467
7960:3 1:2:8136
7961:11 0:9:4495 1:2:7538
7964:2 0:2:4496
7965:2 0:2:4497
7970:3 1:2:4499
7977:9 1:8:4500
7979:2 1:2:4501
7981:8 1:8:4502
7982:4 0:4:4503
7984:5 1:4:4664
7987:3 0:2:4507
7992:8 0:3:4509 1:5:6278
7994:3 0:2:4510
8003:2 1:2:4513
8006:8 0:2:8095 1:6:4514
8008:5 0:3:6356 1:2:4515
8009:2 1:2:4516
8011:4 1:4:4517
8012:3 1:3:4518
8013:3 1:2:4519
8015:3 1:2:4520
8019:3 1:2:4521
8021:3 1:2:4522
8024:5 1:5:4523
8031:3 1:3:4524
8032:3 1:3:4525
8035:3 1:3:4526
8036:3 1:2:4527
8040:2 1:2:4528
8042:2 1:2:4529
8049:3 1:2:7961
8052:4 1:4:4533
8055:2 1:2:4534
8056:4 1:4:4535
8057:2 1:2:4536
8060:2 1:2:4537
8061:6 1:6:4538
8062:5 1:5:4539
8070:2 1:2:4542
8082:3 1:2:4543
8083:3 1:2:4544
8088:4 1:3:6698
8089:5 0:3:4547 1:2:7414
8093:2 0:2:4549
8097:2 0:2:4551
8098:3 1:2:8000
8099:2 0:2:4552
8100:2 0:2:4553
8104:3 1:2:4554
8105:3 1:3:4555
8109:7 1:7:4556
8111:2 1:2:4557
8112:2 1:2:4558
8113:3 1:3:4559
8114:5 1:5:4560
8116:3 1:3:4561
8118:2 1:2:4562
8120:2 1:2:4563
8121:3 1:3:4564
8123:3 1:3:4565
8124:2 1:2:4566
8129:3 1:3:4567
8130:5 1:5:4568
8131:3 1:3:4569
8132:2 1:2:4570
8133:2 1:2:4571
8135:3 1:2:4572
8144:8 0:3:4574 1:5:7124
8151:3 1:3:4576
8159:3 1:3:4577
8160:4 1:4:4578
8161:3 1:3:4579
8163:3 0:2:7261
8164:7 1:6:4580
8166:4 0:2:7736 1:2:4581
8168:2 1:2:4582
8169:2 1:2:4583
8171:4 1:4:4584
8172:5 1:5:4585
8173:2 1:2:4586
8176:8 0:2:4589 1:6:4774
8179:3 0:3:4590
8180:4 1:3:6022
8183:3 0:3:4591
8194:3 0:3:4594
8197:5 1:4:4596
8206:2 0:2:4598
8213:11 0:4:4600 1:7:5074
8215:4 0:4:4601
8216:3 0:2:4602
8219:4 1:3:5918
8225:4 1:3:4604
8226:3 1:3:4605
8227:4 1:4:4606
8228:8 1:7:4607
8229:2 1:2:4608
8230:2 1:2:4609
8232:3 1:3:4610
8236:3 0:2:4612
8238:2 0:2:4615
8239:6 0:4:4616 1:2:6073
8243:2 1:2:4617
8245:2 1:2:4618
8246:9 1:9:4619
8255:6 1:6:4620
8259:6 1:6:4621
8261:2 0:2:4623
8265:5 1:4:4624
8279:4 1:4:4625
8283:2 1:2:4626
8284:3 1:3:4627
8285:10 1:9:4628
8288:2 1:2:4629
8292:3 1:3:4631
8294:6 1:5:4632
8296:3 0:3:4633
8297:3 0:3:4635
8299:6 0:3:5944 1:3:4636
8300:3 1:2:4637
8301:2 1:2:4640
8302:3 0:2:4641
8304:2 0:2:4644
8308:2 1:2:4645
8310:2 1:2:4646
8315:2 1:2:4647
8316:3 1:3:4648
8318:6 1:6:4650
8319:2 1:2:4651
8324:3 1:3:4652
8328:2 1:2:4653
8329:3 1:3:4654
8331:6 1:5:4655
8340:3 1:3:4656
8344:2 1:2:4657
8347:21 0:9:4661 1:12:4658
8348:2 1:2:4659
8355:2 1:2:4663
8359:2 1:2:4665
8361:3 1:3:4666
8362:2 1:2:4669
8363:7 0:2:4670 1:5:5974
8364:5 1:4:4817
8366:3 0:2:4671
8369:2 0:2:4676
8372:2 0:2:4677
8382:2 1:2:4679
8384:3 1:3:4680
8385:5 1:5:4681
8386:3 1:3:4682
8400:2 1:2:4684
8413:3 1:3:4685
8415:5 1:4:4687
8416:3 1:2:4688
8419:3 1:3:4689
8420:2 1:2:4690
8422:4 1:4:4691
8424:3 1:3:4692
8426:3 1:2:4693
8429:2 1:2:4694
8431:3 0:2:5599
8432:4 1:3:4695
8434:2 1:2:4696
8436:3 1:2:4697
8438:3 1:3:4699
8440:3 1:2:4700
8442:5 1:5:4701
8443:5 1:5:4702
8444:2 1:2:4703
8445:5 1:5:4705
8446:2 1:2:4706
8448:5 1:5:4707
8452:4 1:3:4708
8453:3 1:3:4709
8455:7 1:6:4710
8459:2 1:2:4712
8466:2 1:2:4713
8471:2 1:2:4716
8473:5 0:2:6975 1:3:4717
8475:2 1:2:4718
8481:2 1:2:4719
8486:4 1:3:4720
8487:3 1:3:4721
8488:3 1:3:4722
8491:3 1:2:4723
8504:4 1:4:4725
8506:6 1:6:4726
8507:5 1:5:4727
8508:2 1:2:4728
8509:4 1:4:4729
8511:4 1:3:4730
8512:3 1:3:4731
8516:4 1:4:4732
8518:3 1:3:4733
8526:3 1:3:4734
8528:2 1:2:4735
8531:3 1:3:4736
8533:4 0:2:4737 1:2:6977
8534:2 0:2:4738
8535:2 1:2:4739
8538:5 0:3:4741 1:2:7609
8539:4 0:3:4742
8543:5 1:4:5226
8547:5 0:3:4746 1:2:6261
8554:14 0:12:4748 1:2:7122
8555:7 0:6:4749
8561:3 0:3:4751
8562:4 0:4:4752
8563:3 0:2:4755
8568:3 1:3:4756
8573:5 0:3:6103 1:2:4759
8574:4 1:3:4760
8575:3 1:3:4761
8579:4 1:3:4762
8580:2 1:2:4763
8581:2 1:2:4764
8584:4 1:4:4766
8586:2 1:2:4767
8588:3 1:3:4769
8592:4 1:4:4771
8594:3 1:3:4772
8596:3 1:3:4773
8603:2 1:2:4775
8606:3 1:2:4776
8607:3 0:2:7738
8614:3 1:3:4777
8616:7 1:6:4778
8617:3 1:2:4779
8618:3 1:2:4780
8627:2 1:2:4782
8628:5 1:5:4783
8629:2 1:2:4785
8633:5 1:5:4786
8635:3 1:3:4787
8637:4 1:3:4788
8638:3 1:3:4789
8640:4 1:3:4790
8641:3 0:2:5338
8645:2 1:2:4792
8647:2 1:2:4793
8649:2 1:2:4794
8650:2 1:2:4795
8658:5 0:5:4797
8659:5 0:5:4798
8663:2 1:2:4800
8665:3 1:3:4801
8673:4 1:4:4804
8676:2 1:2:4805
8683:3 1:2:4806
8684:2 1:2:4807
8686:2 1:2:4808
8689:5 0:2:6416 1:3:4809
8690:11 0:5:5687 1:6:4810
8691:3 0:2:8141
8692:3 1:2:4811
8693:4 1:4:4812
8701:2 1:2:4813
8702:3 1:3:4814
8703:3 1:3:4815
8711:3 1:3:4816
8721:3 1:3:4820
8727:5 0:2:5319 1:3:4821
8729:4 1:4:4822
8730:11 0:3:5259 1:8:4823
8741:2 1:2:4827
8742:3 1:3:4828
8755:2 1:2:4829
8757:12 1:11:4830
8758:2 1:2:4831
8759:3 1:2:4832
8762:3 1:2:4833
8764:3 1:3:4834
8765:7 1:6:4835
8768:2 1:2:4836
8770:5 1:5:4837
8771:4 1:4:4838
8772:2 1:2:4839
8773:2 1:2:4840
8774:2 1:2:4841
8775:3 1:3:4842
8776:2 1:2:4843
8778:5 0:5:4845
8780:2 1:2:4849
8782:3 1:2:4850
8786:2 1:2:4851
8789:2 0:2:4852
8790:2 0:2:4853
8791:2 0:2:4854
8792:4 0:2:4855 1:2:5086
8793:2 0:2:4856
8794:2 0:2:4858
8795:2 0:2:4859
8796:2 0:2:4860
8797:2 0:2:4861
8798:2 0:2:4862
8799:2 0:2:4863
8808:3 1:3:4865
8812:3 1:3:4866
8814:2 1:2:4867
8819:4 0:2:4868 1:2:7972
8823:2 0:2:4870
8828:2 1:2:4872
8831:3 1:3:4874
8833:2 1:2:4875
8835:2 1:2:4876
8836:2 1:2:4877
8837:4 0:4:4879
8848:3 0:2:4880
8850:2 0:2:4881
8851:2 0:2:4882
8853:4 1:3:7420
8856:2 0:2:4885
8859:5 1:4:5424
8862:2 1:2:4887
8864:2 1:2:4888
8865:2 1:2:4889
8866:2 1:2:4890
8868:2 1:2:4891
8869:2 1:2:4892
8872:3 1:2:6472
8873:4 1:3:4964
8874:2 0:2:4894
8875:2 0:2:4895
8884:3 1:3:4898
8885:7 0:2:7557 1:5:4899
8888:3 1:3:4900
8890:2 1:2:4901
8896:2 1:2:4903
8898:2 1:2:4904
8899:2 1:2:4905
8900:2 1:2:4906
8901:4 1:4:4907
8906:2 1:2:4909
8907:3 1:3:4910
8908:3 0:2:6491
8912:2 1:2:4912
8915:3 0:2:5854
8917:2 1:2:4914
8918:3 0:3:4915
8919:5 0:4:4916
8920:3 0:3:4917
8921:7 0:4:4918 1:3:6495
8924:4 0:2:4920 1:2:6828
8925:3 0:2:4921
8929:3 1:2:7894
8930:4 1:4:4924
8931:3 1:2:4925
8932:3 1:3:4926
8936:3 1:3:4927
8937:3 0:2:7333
8943:5 1:5:4929
8944:2 1:2:4930
8945:2 1:2:4931
8946:2 1:2:4932
8948:2 1:2:4933
8949:2 1:2:4934
8951:2 1:2:4936
8954:10 1:9:5241
8956:11 0:3:4939 1:8:5656
8970:5 0:3:5491 1:2:4942
8972:2 1:2:4943
8973:3 1:3:4944
8975:2 1:2:4946
8977:8 0:4:6138 1:4:4947
8979:8 1:8:4948
8980:2 1:2:4949
8982:3 1:3:4950
